"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MLXIPL",3.53371981209952e-37,0.327140945783185,0.585,0.224,9.17000291239827e-33,"0","MLXIPL"
"CALM1",3.73027831323574e-37,0.482029395565218,0.949,0.62,9.68007222284674e-33,"0","CALM1"
"ANXA6",4.57068117057194e-37,0.44643661429796,0.779,0.38,1.18609176376342e-32,"0","ANXA6"
"ATP6V0B",4.70668801129016e-37,0.515248577286265,0.859,0.495,1.2213855389298e-32,"0","ATP6V0B"
"PRDX4",5.44167248626695e-37,0.485157672146138,0.463,0.161,1.41211401018627e-32,"0","PRDX4"
"PGR",6.14342557114349e-37,0.449973435473639,0.324,0.074,1.59421893571174e-32,"0","PGR"
"CPLX1",6.29427515652176e-37,0.408411550264627,0.287,0.055,1.6333644031174e-32,"0","CPLX1"
"MIR7-3HG",8.52306781703079e-37,0.295170464224641,0.596,0.216,2.21173609851949e-32,"0","MIR7-3HG"
"FKBP8",8.54636363257338e-37,0.448789173810129,0.786,0.418,2.21778136265279e-32,"0","FKBP8"
"MIR29B2CHG",1.11966431306527e-36,0.596735964635848,0.423,0.141,2.90552889240437e-32,"0","MIR29B2CHG"
"RPS6KA3",1.16045045489765e-36,0.527008906573191,0.467,0.165,3.01136893045939e-32,"0","RPS6KA3"
"CORO7",1.21125456695107e-36,0.458479138977885,0.401,0.122,3.14320560123804e-32,"0","CORO7"
"RASA4",1.70135308253802e-36,0.300883549890379,0.65,0.275,4.41501124918615e-32,"0","RASA4"
"CRMP1",1.95582671048955e-36,0.406200955636896,0.373,0.1,5.07537031372039e-32,"0","CRMP1"
"SCD",2.12403525409375e-36,0.443091176202581,0.732,0.334,5.51187148437327e-32,"0","SCD"
"SNHG14",2.42004973510666e-36,0.421418046441464,0.557,0.224,6.28002906260178e-32,"0","SNHG14"
"TMED8",3.30897847575067e-36,0.457844681379832,0.453,0.149,8.586799144573e-32,"0","TMED8"
"HNF1A-AS1",3.96582086758461e-36,0.413775738420247,0.369,0.104,1.02913051513821e-31,"0","HNF1A-AS1"
"CASTOR2",4.04355341223086e-36,0.437887525574922,0.467,0.16,1.04930211047391e-31,"0","CASTOR2"
"XACT",4.73639423090281e-36,0.460899630201812,0.733,0.39,1.22909430291928e-31,"0","XACT"
"RASA4B",9.61100479545055e-36,0.271719108825271,0.664,0.284,2.49405574441942e-31,"0","RASA4B"
"ARSA",1.13880405298515e-35,0.511361671242579,0.549,0.235,2.95519651749647e-31,"0","ARSA"
"ADA2",1.36705208081282e-35,0.342461529930554,0.697,0.318,3.54750014970926e-31,"0","ADA2"
"A1CF",1.38290568499599e-35,0.386041455511683,0.382,0.107,3.58864025256461e-31,"0","A1CF"
"MZT2B",1.51561897830929e-35,0.512638375353625,0.876,0.555,3.93303124871261e-31,"0","MZT2B"
"IFI27L2",1.65157501601774e-35,0.404665218446285,0.639,0.279,4.28583716656604e-31,"0","IFI27L2"
"CTSA",2.06720667164232e-35,0.495428692338141,0.784,0.406,5.36440131291183e-31,"0","CTSA"
"SV2A",3.30477881827405e-35,0.412102614972547,0.399,0.12,8.57590103342115e-31,"0","SV2A"
"C1orf210",3.61616093034983e-35,0.409814213725491,0.371,0.108,9.3839376142578e-31,"0","C1orf210"
"TMED4",3.97639711753258e-35,0.480226645706807,0.638,0.293,1.0318750519997e-30,"0","TMED4"
"ANKH",5.55275239568631e-35,0.398889825747167,0.594,0.24,1.4409392466806e-30,"0","ANKH"
"SNRPN",6.46785619337575e-35,0.487166652189053,0.913,0.587,1.67840868218101e-30,"0","SNRPN"
"ISL1",7.02647206011214e-35,0.398962644480804,0.467,0.153,1.8233694995991e-30,"0","ISL1"
"MT-CO1",8.01062781632455e-35,0.343082673332388,1,0.992,2.07875791833622e-30,"0","MT-CO1"
"SMARCA2",1.0336579100886e-34,0.437305156497824,0.498,0.192,2.68234227667992e-30,"0","SMARCA2"
"GBF1",1.59061207373013e-34,0.444240659009675,0.552,0.229,4.12763833132968e-30,"0","GBF1"
"CEP126",1.88157498332256e-34,0.397697040661547,0.34,0.087,4.88268708172205e-30,"0","CEP126"
"STARD10",2.0412578270518e-34,0.506544310853387,0.674,0.326,5.29706406119941e-30,"0","STARD10"
"ATRAID",2.27628190821277e-34,0.442487179956551,0.721,0.371,5.90695155181214e-30,"0","ATRAID"
"SLC16A7",3.92326876043515e-34,0.401030740691021,0.681,0.334,1.01808824333292e-29,"0","SLC16A7"
"PLPPR2",4.16453087721996e-34,0.453566180324217,0.537,0.216,1.08069576263858e-29,"0","PLPPR2"
"CUTA",5.91533237780685e-34,0.373872272658673,0.678,0.322,1.53502875204088e-29,"0","CUTA"
"SLC38A10",8.04525346560241e-34,0.509794273465709,0.54,0.233,2.08774327432382e-29,"0","SLC38A10"
"CAMK2N1",8.17504240626403e-34,0.452228482621943,0.904,0.491,2.12142350442552e-29,"0","CAMK2N1"
"CALCOCO2",8.8943027633688e-34,0.329618981927029,0.552,0.23,2.3080715670942e-29,"0","CALCOCO2"
"SEZ6L",1.41383413697262e-33,0.31701620043095,0.263,0.05,3.66889958544396e-29,"0","SEZ6L"
"SGPP2",1.45872647360507e-33,0.454195420961773,0.449,0.162,3.78539519900516e-29,"0","SGPP2"
"P2RX4",1.6226816620202e-33,0.520674506026844,0.474,0.189,4.21085891294241e-29,"0","P2RX4"
"H2AJ",1.67988123639371e-33,0.398823985910653,0.775,0.4,4.35929180844167e-29,"0","H2AJ"
"PCBD1",1.69875033452008e-33,0.372822992338818,0.7,0.332,4.40825711807962e-29,"0","PCBD1"
"MT-ND5",1.73952864115178e-33,0.43090572598566,0.993,0.855,4.51407682378887e-29,"0","MT-ND5"
"GCNT1",1.81741038493355e-33,0.42862164755476,0.291,0.067,4.71617994890256e-29,"0","GCNT1"
"METRN",1.87335483037109e-33,0.382173801242226,0.767,0.381,4.86135578481299e-29,"0","METRN"
"MANEAL",4.36907962374933e-33,0.405104742423594,0.336,0.091,1.13377616236295e-28,"0","MANEAL"
"NOMO3",5.2250024921701e-33,0.416263102107691,0.599,0.273,1.35588814671814e-28,"0","NOMO3"
"GRIA3",5.25266533916166e-33,0.375704111691827,0.26,0.052,1.36306665551245e-28,"0","GRIA3"
"SLC25A25",5.58241944378357e-33,0.549947159399578,0.352,0.108,1.44863784566184e-28,"0","SLC25A25"
"SIL1",6.1314177755089e-33,0.498275970609482,0.429,0.157,1.59110291274456e-28,"0","SIL1"
"AC027290.2",6.51604442278429e-33,0.432196081021238,0.429,0.152,1.69091352771252e-28,"0","AC027290.2"
"PDK3",7.31069961830048e-33,0.260030381193313,0.355,0.102,1.89712655094897e-28,"0","PDK3"
"MUC13",7.78202839419677e-33,0.470616019174049,0.411,0.137,2.01943636829406e-28,"0","MUC13"
"ADAMTSL2",1.01720738224114e-32,0.38018710591884,0.423,0.138,2.63965315691575e-28,"0","ADAMTSL2"
"GAA",1.49366222529362e-32,0.444341791738161,0.507,0.211,3.87605347463693e-28,"0","GAA"
"YIPF2",1.61663971410499e-32,0.39786215564205,0.611,0.274,4.19518005810244e-28,"0","YIPF2"
"PRSS3",1.77057692986115e-32,0.417448275454041,0.334,0.091,4.5946471329897e-28,"0","PRSS3"
"MTND2P28",1.89607165356854e-32,0.380057735398994,0.672,0.323,4.92030594101037e-28,"0","MTND2P28"
"PPM1K",2.01525429810325e-32,0.307223932098634,0.39,0.125,5.22958490357794e-28,"0","PPM1K"
"CD320",2.23219126291658e-32,0.40249832633012,0.352,0.102,5.79253632726851e-28,"0","CD320"
"KLHL42",3.71963469265011e-32,0.376516051491275,0.469,0.178,9.65245202742703e-28,"0","KLHL42"
"SCAMP5",4.80411600636761e-32,0.275999143334355,0.629,0.273,1.2466681036524e-27,"0","SCAMP5"
"VWA5A",6.48271356778393e-32,0.406174053362778,0.507,0.198,1.68226417083993e-27,"0","VWA5A"
"VIL1",6.71890877228482e-32,0.474065225126612,0.322,0.089,1.74355682640791e-27,"0","VIL1"
"FBLL1",9.42653888770161e-32,0.315714709161008,0.253,0.05,2.44618684135857e-27,"0","FBLL1"
"NR4A2",1.0985289998494e-31,0.532241844736757,0.341,0.101,2.85068275460919e-27,"0","NR4A2"
"ABHD12",1.28268773525605e-31,0.385561377292008,0.564,0.246,3.32857467298946e-27,"0","ABHD12"
"STMN3",1.78063290744439e-31,0.336191410941,0.394,0.124,4.62074239481819e-27,"0","STMN3"
"MARCHF4",1.79381414793077e-31,0.326754243538725,0.312,0.079,4.65494771388035e-27,"0","MARCHF4"
"RUNDC3A",1.98566233350918e-31,0.283133815261724,0.462,0.161,5.15279375545632e-27,"0","RUNDC3A"
"SURF4",2.56902987483735e-31,0.370896748956951,0.829,0.471,6.66663252520292e-27,"0","SURF4"
"GPD1",3.15274971103763e-31,0.29634488193424,0.268,0.058,8.18138550014265e-27,"0","GPD1"
"RPL7L1",3.20575630894048e-31,0.369496017507378,0.636,0.308,8.31893762170055e-27,"0","RPL7L1"
"CD164",3.50822735651036e-31,0.481653102237975,0.721,0.385,9.10384999014439e-27,"0","CD164"
"AC020907.6",3.51238499741365e-31,0.330460872272982,0.463,0.17,9.11463906828842e-27,"0","AC020907.6"
"PDXDC1",4.95180189902151e-31,0.436992441419765,0.646,0.321,1.28499259279608e-26,"0","PDXDC1"
"MYH10",5.13026413843183e-31,0.435822480909332,0.382,0.127,1.33130354392306e-26,"0","MYH10"
"DLG4",5.32147000389602e-31,0.360650824651256,0.404,0.138,1.38092146601102e-26,"0","DLG4"
"REEP2",5.40548815718438e-31,0.304893290648859,0.293,0.072,1.40272417678935e-26,"0","REEP2"
"TENT5C",7.14793733838711e-31,0.335408093665708,0.34,0.097,1.85488973931146e-26,"0","TENT5C"
"TBL1X",8.81684454876329e-31,0.383957666282387,0.465,0.176,2.28797116040407e-26,"0","TBL1X"
"CACNA1D",9.14482524376942e-31,0.363340937001868,0.423,0.154,2.37308215075816e-26,"0","CACNA1D"
"ATP6AP2",9.79494948748674e-31,0.482333845798212,0.531,0.234,2.54178939200281e-26,"0","ATP6AP2"
"PHPT1",1.35437761269278e-30,0.385906910298726,0.655,0.32,3.51460990493776e-26,"0","PHPT1"
"INA",1.44398828568002e-30,0.282504608843088,0.333,0.091,3.74714960133965e-26,"0","INA"
"ASPHD1",1.50280532355683e-30,0.324572501884491,0.371,0.115,3.89977981462996e-26,"0","ASPHD1"
"NBL1",2.03046708501339e-30,0.31006831415475,0.685,0.323,5.26906208560975e-26,"0","NBL1"
"SYT4",2.07652971725206e-30,0.341943458144469,0.312,0.082,5.38859461626909e-26,"0","SYT4"
"SYT5",2.31656258646647e-30,0.405690906711251,0.303,0.081,6.01147991188049e-26,"0","SYT5"
"NUDT3",2.38986892493372e-30,0.366616466852798,0.706,0.346,6.201709860203e-26,"0","NUDT3"
"HIGD1A",2.56942627701492e-30,0.384131228221521,0.46,0.179,6.66766118885371e-26,"0","HIGD1A"
"CLIP3",2.93419607587451e-30,0.341479099691643,0.378,0.122,7.61423881689434e-26,"0","CLIP3"
"CKMT1B",3.20310535685432e-30,0.367747178681074,0.286,0.071,8.31205840103697e-26,"0","CKMT1B"
"MARCHF6",3.21608410765902e-30,0.396523441526383,0.514,0.221,8.34573825937515e-26,"0","MARCHF6"
"ATP6V0A1",3.52529644822569e-30,0.388782796473361,0.498,0.205,9.14814428314568e-26,"0","ATP6V0A1"
"CKB",3.89180388412801e-30,0.325865398668105,0.53,0.216,1.00992310793122e-25,"0","CKB"
"SDF2L1",4.32026555326517e-30,0.395289293651875,0.559,0.255,1.12110891107231e-25,"0","SDF2L1"
"NFASC",4.87786534980539e-30,0.356193354761776,0.369,0.116,1.2658060582745e-25,"0","NFASC"
"SDC2",5.44072421221365e-30,0.298503702707355,0.436,0.159,1.41186793306944e-25,"0","SDC2"
"TMEM61",5.88153520635039e-30,0.295222358796392,0.268,0.062,1.52625838604793e-25,"0","TMEM61"
"MAGI2-AS3",6.18772616970478e-30,0.376635294158527,0.319,0.093,1.60571494103839e-25,"0","MAGI2-AS3"
"IRS2",8.47674084523648e-30,0.473950385826614,0.528,0.236,2.19971424933887e-25,"0","IRS2"
"EI24",9.05896432646248e-30,0.34221317280018,0.763,0.422,2.35080124271701e-25,"0","EI24"
"DMKN",9.73750801567252e-30,0.365261880631978,0.439,0.168,2.52688333006702e-25,"0","DMKN"
"SIPA1L3",1.01105379825081e-29,0.394025303863005,0.394,0.139,2.62368460646084e-25,"0","SIPA1L3"
"MXRA7",1.01782472550988e-29,0.315533126373847,0.923,0.564,2.64125516269815e-25,"0","MXRA7"
"MBOAT7",1.1659113004072e-29,0.429665250272282,0.613,0.303,3.02553982455667e-25,"0","MBOAT7"
"SLC3A2",1.48001708120697e-29,0.413767545607851,0.66,0.337,3.84064432573207e-25,"0","SLC3A2"
"MZT2A",1.73741444522189e-29,0.439677579602665,0.672,0.367,4.50859048535081e-25,"0","MZT2A"
"IDI1",1.80548699836228e-29,0.471118555908672,0.439,0.17,4.68523876075012e-25,"0","IDI1"
"CERS4",1.87262483000812e-29,0.361014286472606,0.371,0.124,4.85946143387106e-25,"0","CERS4"
"KCNH2",1.91650754499333e-29,0.304566913652757,0.493,0.186,4.97333707925768e-25,"0","KCNH2"
"GDI1",2.08504908606749e-29,0.288827233152396,0.671,0.332,5.41070237834514e-25,"0","GDI1"
"NME3",2.71865850551066e-29,0.453083689873902,0.488,0.209,7.05491882180018e-25,"0","NME3"
"ZDHHC14",2.7717768941294e-29,0.3860704200552,0.347,0.112,7.1927610402658e-25,"0","ZDHHC14"
"BEX2",4.36211579294683e-29,0.253744656989347,0.545,0.223,1.1319690482697e-24,"0","BEX2"
"C9orf16",5.26779180554263e-29,0.332759385787764,0.51,0.216,1.36699197353831e-24,"0","C9orf16"
"ZNF813",5.27973089883715e-29,0.480465877218195,0.253,0.06,1.37009016824824e-24,"0","ZNF813"
"TRAPPC9",5.30748127765132e-29,0.362656734522124,0.352,0.113,1.37729139155052e-24,"0","TRAPPC9"
"SDK1",5.32804610096557e-29,0.389355519614578,0.268,0.066,1.38262796320056e-24,"0","SDK1"
"ZSCAN16-AS1",5.55786139545831e-29,0.26743948188017,0.481,0.187,1.44226503212143e-24,"0","ZSCAN16-AS1"
"NDUFAF8",6.85710009491422e-29,0.34026507850621,0.491,0.204,1.77941747463024e-24,"0","NDUFAF8"
"ITPR1",6.93242263187816e-29,0.320686115147047,0.314,0.096,1.79896367297238e-24,"0","ITPR1"
"PALLD",7.12647457669005e-29,0.398263420143666,0.486,0.196,1.84932015265107e-24,"0","PALLD"
"GNAZ",7.38139732051391e-29,0.27653798277004,0.385,0.131,1.91547260467336e-24,"0","GNAZ"
"SELENON",9.20967775349487e-29,0.454881890485842,0.46,0.192,2.38991137703192e-24,"0","SELENON"
"VOPP1",9.86491062902057e-29,0.355391021808374,0.618,0.3,2.55994430823084e-24,"0","VOPP1"
"SPCS1",1.27062863528562e-28,0.388400351624096,0.676,0.36,3.29728130856618e-24,"0","SPCS1"
"GRN",1.62584227333929e-28,0.420378563187152,0.96,0.67,4.21906069931547e-24,"0","GRN"
"FADS2",2.37879932420363e-28,0.351061539039477,0.434,0.162,6.17298424630842e-24,"0","FADS2"
"KCNQ1OT1",2.49951587732647e-28,0.513700670300662,0.362,0.131,6.48624370166218e-24,"0","KCNQ1OT1"
"SERPINE2",2.50717214845053e-28,0.294579156676521,0.451,0.171,6.50611172522912e-24,"0","SERPINE2"
"TMEM59",2.72128436077105e-28,0.398681188124962,0.821,0.476,7.06173291620087e-24,"0","TMEM59"
"SCGB2A1",3.87180827194896e-28,0.292559560754819,0.305,0.084,1.00473424657075e-23,"0","SCGB2A1"
"ABLIM1",4.03598213991479e-28,0.382490418274958,0.441,0.173,1.04733736530789e-23,"0","ABLIM1"
"FFAR1",4.14407969184893e-28,0.357062864734781,0.291,0.077,1.0753886800348e-23,"0","FFAR1"
"CNPY2",4.1945134407404e-28,0.394310924125411,0.617,0.31,1.08847623787213e-23,"0","CNPY2"
"DMTN",4.38060918958063e-28,0.305078173662457,0.376,0.129,1.13676808469617e-23,"0","DMTN"
"ZFP36",5.2528067226291e-28,0.508739857291631,0.812,0.483,1.36310334452225e-23,"0","ZFP36"
"FAM174B",6.6764194686368e-28,0.313339476985219,0.43,0.159,1.73253085211125e-23,"0","FAM174B"
"ATP2B1",7.92723609032839e-28,0.39247237304041,0.364,0.126,2.05711776544022e-23,"0","ATP2B1"
"GIPR",9.43296374393002e-28,0.374254504670514,0.26,0.065,2.44785409154984e-23,"0","GIPR"
"GLA",1.03819396741646e-27,0.63822986005256,0.261,0.071,2.69411334544571e-23,"0","GLA"
"CMIP",1.14863438015055e-27,0.358883069374234,0.523,0.232,2.98070621649068e-23,"0","CMIP"
"DNM1",1.50993719843062e-27,0.378071306084563,0.359,0.124,3.91828702992746e-23,"0","DNM1"
"MIA2",1.60234567402326e-27,0.346747978375789,0.418,0.16,4.15808702409037e-23,"0","MIA2"
"SMDT1",2.1753931213502e-27,0.365286489183992,0.697,0.365,5.64514514990377e-23,"0","SMDT1"
"AK2",2.41346707003495e-27,0.307924422017339,0.552,0.258,6.26294704674069e-23,"0","AK2"
"MYL6B",2.9172175905277e-27,0.317677555000625,0.557,0.26,7.57017964741937e-23,"0","MYL6B"
"PAFAH1B3",3.02148839494505e-27,0.363352678108966,0.458,0.193,7.84076238488239e-23,"0","PAFAH1B3"
"COA3",3.06293196491638e-27,0.253151207456616,0.618,0.289,7.94830844895801e-23,"0","COA3"
"GRSF1",3.11592904316424e-27,0.417763722231155,0.502,0.228,8.08583586701119e-23,"0","GRSF1"
"DZIP3",3.35735749327257e-27,0.30131710421265,0.347,0.112,8.71234269504231e-23,"0","DZIP3"
"FAM153CP",3.52903048145205e-27,0.323711296725848,0.702,0.381,9.15783409936807e-23,"0","FAM153CP"
"GOLT1A",3.96657780016103e-27,0.32625396530484,0.275,0.075,1.02932693914179e-22,"0","GOLT1A"
"KDELR1",4.03727226690655e-27,0.404604878991017,0.918,0.582,1.04767215326225e-22,"0","KDELR1"
"PTP4A1",4.28934977127715e-27,0.314703835031226,0.749,0.395,1.11308626564642e-22,"0","PTP4A1"
"AL135905.2",4.44340679422215e-27,0.339257246802823,0.761,0.405,1.15306406310065e-22,"0","AL135905.2"
"MTND4P12",7.16934340911455e-27,0.299705725346985,0.596,0.285,1.86044461466523e-22,"0","MTND4P12"
"CFC1B",8.14962434452095e-27,0.371842470023882,0.845,0.445,2.11482751740319e-22,"0","CFC1B"
"LTBP3",8.42910764540213e-27,0.320759533890023,0.638,0.319,2.18735343398185e-22,"0","LTBP3"
"CD200",1.05000065721708e-26,0.269965583101272,0.38,0.138,2.72475170547832e-22,"0","CD200"
"GIT1",1.16202022292028e-26,0.36360042881148,0.39,0.145,3.01544247847813e-22,"0","GIT1"
"C21orf58",1.302382974762e-26,0.281947328264819,0.31,0.092,3.37968381950738e-22,"0","C21orf58"
"NDUFB8",1.35281972534609e-26,0.361259663094559,0.761,0.441,3.51056718727311e-22,"0","NDUFB8"
"RASD1",1.86286560692446e-26,0.471362901267871,0.697,0.365,4.83413624996898e-22,"0","RASD1"
"SUMF2",2.25712391872005e-26,0.385899108348229,0.606,0.314,5.85723656907853e-22,"0","SUMF2"
"KCNC4",2.66902223635258e-26,0.325229585223795,0.289,0.086,6.92611270333494e-22,"0","KCNC4"
"LINC00261",3.14085825137702e-26,0.307868349134783,0.296,0.087,8.15052716232338e-22,"0","LINC00261"
"NR4A1",3.96823726072084e-26,0.367555299649885,0.611,0.303,1.02975756915706e-21,"0","NR4A1"
"RAB27A",4.76981680632854e-26,0.358642865841862,0.411,0.167,1.23776746124226e-21,"0","RAB27A"
"SLC29A1",4.90558433548586e-26,0.329277572852713,0.594,0.29,1.27299913505858e-21,"0","SLC29A1"
"DPYSL2",7.29117538342696e-26,0.286228617723878,0.476,0.2,1.8920600119993e-21,"0","DPYSL2"
"CERS6",7.83073585818169e-26,0.361240239909972,0.385,0.147,2.03207595519815e-21,"0","CERS6"
"ABI2",1.0427121279688e-25,0.381481887222373,0.472,0.206,2.70583797207904e-21,"0","ABI2"
"FAM83F",1.12731900309644e-25,0.310743801156786,0.251,0.066,2.92539281303525e-21,"0","FAM83F"
"NDUFA13",1.15183222495494e-25,0.4208554583735,0.791,0.488,2.98900462375806e-21,"0","NDUFA13"
"CNKSR3",1.2820739974759e-25,0.372545031263501,0.439,0.184,3.32698202344995e-21,"0","CNKSR3"
"CMC2",1.34365474634433e-25,0.357550986461499,0.392,0.153,3.48678406676354e-21,"0","CMC2"
"FBXO17",1.40933021784414e-25,0.36047108509608,0.333,0.114,3.65721191530554e-21,"0","FBXO17"
"TUBA1B",1.42382215123388e-25,0.268113555939844,0.948,0.651,3.69481848245192e-21,"0","TUBA1B"
"AP001453.3",1.74058966459734e-25,0.361233655361215,0.709,0.403,4.51683017963009e-21,"0","AP001453.3"
"WDR59",1.81171466602095e-25,0.338653171232999,0.291,0.089,4.70139955832437e-21,"0","WDR59"
"ARNT2",2.09921796257245e-25,0.260687270976702,0.35,0.12,5.4474706128755e-21,"0","ARNT2"
"SSR1",2.27836406145426e-25,0.377886586601914,0.571,0.291,5.9123547394738e-21,"0","SSR1"
"ETFDH",2.32460650287489e-25,0.276907773792703,0.27,0.078,6.03235387496035e-21,"0","ETFDH"
"NDRG1",2.35622516523693e-25,0.38301525647665,0.625,0.317,6.11440430378984e-21,"0","NDRG1"
"PNISR",2.42919264875373e-25,0.29979696200673,0.646,0.334,6.30375492351594e-21,"0","PNISR"
"SIDT2",2.56300822391004e-25,0.359445497058363,0.324,0.114,6.65100634104657e-21,"0","SIDT2"
"CPQ",2.62856668081269e-25,0.340418694568153,0.321,0.108,6.82113053670893e-21,"0","CPQ"
"TENT5A",3.24567650505913e-25,0.359184497759565,0.422,0.168,8.42253053062844e-21,"0","TENT5A"
"N4BP2L2",4.53928480014901e-25,0.439115870360727,0.505,0.245,1.17794440563867e-20,"0","N4BP2L2"
"TMEM63C",4.89755899456809e-25,0.309403295029156,0.261,0.072,1.27091655909042e-20,"0","TMEM63C"
"AP000769.1",8.10503732923876e-25,0.400394232136005,0.368,0.14,2.10325718693746e-20,"0","AP000769.1"
"SLC16A12",8.51510151265585e-25,0.254016277745795,0.319,0.105,2.20966884253419e-20,"0","SLC16A12"
"NUPR2",8.52490958458786e-25,0.287985061830262,0.267,0.073,2.21221403720055e-20,"0","NUPR2"
"PABPN1",9.35165420727001e-25,0.354736461986695,0.861,0.545,2.42675426678657e-20,"0","PABPN1"
"ARL2",1.08964271625852e-24,0.257560104497486,0.72,0.389,2.82762284869086e-20,"0","ARL2"
"CHDH",1.14749723758834e-24,0.345609146489765,0.425,0.179,2.97775533154175e-20,"0","CHDH"
"CMTM8",1.26937022407981e-24,0.269420623116083,0.378,0.143,3.29401573148711e-20,"0","CMTM8"
"LINC02301",1.36761427681363e-24,0.312121624667313,0.359,0.133,3.54895904833136e-20,"0","LINC02301"
"FKBP11",1.72713023162241e-24,0.305753449420751,0.415,0.17,4.48190295106015e-20,"0","FKBP11"
"NOL4",1.73799349173758e-24,0.263719535014771,0.291,0.087,4.51009311105902e-20,"0","NOL4"
"PRUNE1",1.86052752506936e-24,0.357265976912385,0.258,0.073,4.82806892755499e-20,"0","PRUNE1"
"CCDC86",1.86607421222696e-24,0.325897637327859,0.291,0.092,4.84246258072897e-20,"0","CCDC86"
"CMTM6",1.87520725538407e-24,0.329819949620031,0.587,0.293,4.86616282772166e-20,"0","CMTM6"
"MT-ND2",2.13901825605233e-24,0.267149178626229,1,0.975,5.55075237445581e-20,"0","MT-ND2"
"SLC4A8",2.26859109916614e-24,0.365926718256678,0.321,0.111,5.88699390233612e-20,"0","SLC4A8"
"CDC42EP3",2.29881203268474e-24,0.262526580594802,0.446,0.181,5.9654172248169e-20,"0","CDC42EP3"
"CELF4",2.59813995417961e-24,0.280535450780318,0.296,0.091,6.74217318109608e-20,"0","CELF4"
"RRBP1",3.40574936001213e-24,0.347610960237428,0.582,0.288,8.83791958923149e-20,"0","RRBP1"
"GABPB1-AS1",4.05674156410006e-24,0.399757006010004,0.361,0.143,1.05272443588397e-19,"0","GABPB1-AS1"
"NCALD",4.81363695403074e-24,0.270246415388735,0.296,0.092,1.24913878957098e-19,"0","NCALD"
"ZFYVE27",4.90036048306606e-24,0.33236544738512,0.378,0.149,1.27164354535564e-19,"0","ZFYVE27"
"OS9",4.90675469916173e-24,0.357967742447731,0.676,0.379,1.27330284443247e-19,"0","OS9"
"CNNM3",6.61600241140802e-24,0.326490465470304,0.401,0.164,1.71685262576038e-19,"0","CNNM3"
"SLC12A5",7.00455477451083e-24,0.265839287732336,0.282,0.086,1.81768196398556e-19,"0","SLC12A5"
"SCARB2",7.62536142051627e-24,0.384663869927671,0.798,0.483,1.97878128862397e-19,"0","SCARB2"
"OCRL",9.09732980909232e-24,0.252147386369135,0.324,0.111,2.36075708545946e-19,"0","OCRL"
"AP1S1",9.9674847410835e-24,0.262936196416018,0.528,0.255,2.58656229031117e-19,"0","AP1S1"
"PMVK",1.13941260065295e-23,0.277002204475826,0.423,0.177,2.95677569869441e-19,"0","PMVK"
"PRDX2",1.29903853048827e-23,0.267584775994298,0.746,0.429,3.37100498661706e-19,"0","PRDX2"
"GAMT",1.36784583647343e-23,0.282595315377944,0.305,0.1,3.54955994564855e-19,"0","GAMT"
"TMEM63B",1.51207373742546e-23,0.366005944320758,0.361,0.141,3.92383134861907e-19,"0","TMEM63B"
"DISP2",1.76660584230161e-23,0.355374806339242,0.294,0.1,4.58434216077269e-19,"0","DISP2"
